Station,Date,Latitude,Longitude,Depth,Temperature,Salinity,Nitrate,Iron,Pressure,Averaged Nitrate,Ratio,Density
Station 9,2010-10-28,17.3525,341.74689,49.0,,,,,49.3,8.342500000000001,,
Station 9,2010-10-28,17.3525,341.74689,49.0,,,,,49.3,8.342500000000001,,
Station 9,2010-10-28,17.3525,341.74689,49.0,,,,,49.3,8.342500000000001,,
Station 9,2010-10-28,17.3525,341.74689,49.0,,,,,49.3,8.342500000000001,,
Station 9,2010-10-28,17.3525,341.74689,52.0,,,,,52.3,8.493333333333332,,
Station 9,2010-10-28,17.3525,341.74689,52.1,18.97,36.09,15.12,,52.4,8.493333333333332,,25.855516879802735
Station 9,2010-10-28,17.3525,341.74689,52.5,20.4,36.18,7.23,,52.8,8.493333333333332,,25.54684491368107
Station 9,2010-10-28,17.3525,341.74689,54.6,19.45,36.029999,10.58,,54.9,9.985,,25.685765479959855
Station 9,2010-10-28,17.3525,341.74689,55.6,19.4,36.049999,7.01,,55.9,9.985,,25.713935119373218
Station 9,2010-10-28,17.3525,341.74689,85.0,,,,,85.5,23.4150005,,
Station 9,2010-10-28,17.3525,341.74689,87.4,15.63,35.720001,24.549999,,87.9,23.6080002,,26.38393104059628
Station 9,2010-10-28,17.3525,341.74689,88.5,15.75,35.740002,22.540001,,89.0,23.6080002,,26.371897901398142
Station 9,2010-10-28,17.3525,341.74689,89.0,15.62,35.740002,23.290001,1.464878,89.6,23.6080002,16.11601798921139,26.401492000286453
Station 9,2010-10-28,17.3525,341.74689,89.0,15.62,35.740002,23.280001,1.31,89.6,23.6080002,18.021374198473282,26.401492000286453
Station 9,2010-10-28,17.3525,341.74689,91.2,15.52,35.790001,24.379999,,91.8,23.6080002,,26.462370106750313
Station 9,2010-10-28,17.3525,341.74689,106.4,14.77,35.68,24.780001,,107.1,24.17,,26.545328829928394
Station 9,2010-10-28,17.3525,341.74689,109.4,14.99,35.709999,23.549999,1.341463,110.1,24.17,18.017641932725688,26.519874737016153
Station 9,2010-10-28,17.3525,341.74689,109.4,14.99,35.709999,23.5,1.22,110.1,24.17,19.811475409836067,26.519874737016153
Station 9,2010-10-28,17.3525,341.74689,112.3,14.92,35.66,24.85,,113.0,24.17,,26.4970761287434
Station 9,2010-10-28,17.3525,341.74689,135.0,,,,,135.9,24.354999999999997,,
Station 9,2010-10-28,17.3525,341.74689,135.2,14.06,35.57,24.389999,1.25,136.1,24.354999999999997,19.483999999999998,26.61426523127716
Station 9,2010-10-28,17.3525,341.74689,135.2,14.06,35.57,24.43,1.570732,136.1,24.354999999999997,15.505509533134868,26.61426523127716
Station 9,2010-10-28,17.3525,341.74689,136.6,14.4,35.610001,25.030001,,137.5,24.354999999999997,,26.572232334759974
Station 9,2010-10-28,17.3525,341.74689,137.7,14.11,35.580002,23.57,,138.6,24.354999999999997,,26.611325801815156
Station 9,2010-10-28,17.3525,341.74689,150.3,13.71,35.529999,25.92,,151.3,25.92,,26.657305175646343
Station 9,2010-10-28,17.3525,341.74689,161.0,13.73,35.529999,25.879999,,162.0,25.879999,,26.65315927986694
Station 9,2010-10-28,17.3525,341.74689,184.8,13.3,35.5,25.870001,1.46,186.0,25.9639998,17.783561506849317,26.71916991886451
Station 9,2010-10-28,17.3525,341.74689,184.8,13.3,35.5,25.91,1.560976,186.0,25.9639998,16.633183213579198,26.71916991886451
Station 9,2010-10-28,17.3525,341.74689,185.0,,,,,186.2,25.9639998,,
Station 9,2010-10-28,17.3525,341.74689,185.9,13.3,35.490002,26.469999,,187.1,25.9639998,,26.711480270827906
Station 9,2010-10-28,17.3525,341.74689,186.3,13.42,35.5,26.51,,187.5,25.9639998,,26.694513481580998
Station 9,2010-10-28,17.3525,341.74689,187.3,13.39,35.509998,25.059999,,188.5,25.9639998,,26.708383057673927
Station 9,2010-10-28,17.3525,341.74689,220.8,12.9,35.470001,26.73,1.673171,222.2,26.740000000000002,15.98163009040917,26.777346893773256
Station 9,2010-10-28,17.3525,341.74689,220.8,12.9,35.470001,26.75,1.56,222.2,26.740000000000002,17.141025641025642,26.777346893773256
Station 9,2010-10-28,17.3525,341.74689,235.0,,,,,236.5,27.2,,
Station 9,2010-10-28,17.3525,341.74689,235.7,12.65,35.439999,28.08,,237.2,27.2,,26.804209277995596
Station 9,2010-10-28,17.3525,341.74689,236.3,12.82,35.490002,26.32,,237.9,27.2,,26.808844531589102
Station 9,2010-10-28,17.3525,341.74689,249.3,12.66,35.48,28.4,,250.9,28.4,,26.833090243426795
Station 9,2010-10-28,17.3525,341.74689,285.2,12.24,35.419998,28.91,1.62,287.1,28.8949995,17.836419444444445,26.869489336185325
Station 9,2010-10-28,17.3525,341.74689,285.2,12.24,35.419998,28.879999,1.760976,287.1,28.8949995,16.40851408537084,26.869489336185325
Station 9,2010-10-28,17.3525,341.74689,348.4,11.46,35.349998,31.67,,350.8,31.67,,26.964285189241537
Station 9,2010-10-28,17.3525,341.74689,361.1,11.33,35.330002,31.549999,1.547427,363.6,31.54,20.382221584604636,26.97303574516559
Station 9,2010-10-28,17.3525,341.74689,361.1,11.33,35.330002,31.530001,1.4,363.6,31.54,22.52857142857143,26.97303574516559
Station 9,2010-10-28,17.3525,341.74689,388.6,11.03,35.310001,32.23,,391.3,31.766666666666666,,27.012793955343568
Station 9,2010-10-28,17.3525,341.74689,389.3,11.02,35.299999,31.5,,392.0,31.766666666666666,,27.00686754196545
Station 9,2010-10-28,17.3525,341.74689,389.4,11.02,35.299999,31.57,,392.1,31.766666666666666,,27.006867861621913
Station 9,2010-10-28,17.3525,341.74689,390.0,,,,,392.7,31.766666666666666,,
Station 9,2010-10-28,17.3525,341.74689,457.0,10.42,35.240002,33.209999,,460.3,33.209999,,27.068090354441438
Station 10E,2010-10-30,17.3538,339.17889,2.0,,,,,2.0,,,
Station 10E,2010-10-30,17.3538,339.17889,5.0,27.35,36.220001,,,5.0,,,23.51031332604316
Station 10E,2010-10-30,17.3538,339.17889,17.1,27.34,36.220001,0.0,,17.2,0.0,,23.513584032166364
Station 10E,2010-10-30,17.3538,339.17889,27.2,26.16,36.279999,0.04,,27.4,0.035,,23.93519544533558
Station 10E,2010-10-30,17.3538,339.17889,30.0,,,,,30.2,0.035,,
Station 10E,2010-10-30,17.3538,339.17889,31.5,27.37,36.25,0.0,,31.7,0.035,,23.52607151005543
Station 10E,2010-10-30,17.3538,339.17889,31.5,27.37,36.25,0.01,0.473171,31.7,0.035,0.07396903022374575,23.52607151005543
Station 10E,2010-10-30,17.3538,339.17889,31.9,25.77,36.330002,0.09,,32.1,0.035,,24.0947230807069
Station 10E,2010-10-30,17.3538,339.17889,50.0,,,,,50.3,15.357500250000001,,
Station 10E,2010-10-30,17.3538,339.17889,50.6,18.01,35.860001,16.26,0.384756,50.9,15.357500250000001,39.91490775972305,25.9239261956493
Station 10E,2010-10-30,17.3538,339.17889,50.6,18.01,35.860001,16.030001,,50.9,15.357500250000001,,25.9239261956493
Station 10E,2010-10-30,17.3538,339.17889,51.8,18.51,35.98,13.64,,52.1,15.357500250000001,,25.889502892180417
Station 10E,2010-10-30,17.3538,339.17889,51.8,17.94,35.830002,15.5,,52.1,15.357500250000001,,25.918550398124125
Station 10E,2010-10-30,17.3538,339.17889,76.6,16.71,35.830002,22.379999,,77.1,22.379999,,26.21695491108926
Station 10E,2010-10-30,17.3538,339.17889,84.6,15.14,35.66,24.719999,,85.1,24.67999933333333,,26.448019730602027
Station 10E,2010-10-30,17.3538,339.17889,84.6,15.14,35.66,24.639999,1.309756,85.1,24.67999933333333,18.843203874105814,26.448019730602027
Station 10E,2010-10-30,17.3538,339.17889,86.6,15.23,35.669998,24.68,,87.1,24.67999933333333,,26.435622161565107
Station 10E,2010-10-30,17.3538,339.17889,100.0,,,,,100.6,24.9675,,
Station 10E,2010-10-30,17.3538,339.17889,100.7,14.42,35.57,25.09,,101.3,24.9675,,26.536933233897344
Station 10E,2010-10-30,17.3538,339.17889,100.7,14.42,35.57,25.139999,1.38878,101.3,24.9675,17.978009475942915,26.536933233897344
Station 10E,2010-10-30,17.3538,339.17889,101.0,14.51,35.580002,25.02,,101.6,24.9675,,26.525158037624124
Station 10E,2010-10-30,17.3538,339.17889,101.3,15.02,35.650002,24.620001,,101.9,24.9675,,26.46712432047002
Station 10E,2010-10-30,17.3538,339.17889,121.4,14.26,35.560001,24.99,,122.2,24.99,,26.56376106220887
Station 10E,2010-10-30,17.3538,339.17889,140.0,,,,,140.9,24.23749975,,
Station 10E,2010-10-30,17.3538,339.17889,140.6,13.67,35.540001,24.559999,,141.5,24.23749975,,26.673181994229253
Station 10E,2010-10-30,17.3538,339.17889,140.6,13.67,35.540001,24.48,1.411707,141.5,24.23749975,17.168930769628542,26.673181994229253
Station 10E,2010-10-30,17.3538,339.17889,140.7,13.87,35.580002,24.379999,,141.6,24.23749975,,26.6620089527853
Station 10E,2010-10-30,17.3538,339.17889,140.9,14.36,35.68,23.530001,,141.8,24.23749975,,26.634420125750694
Station 10E,2010-10-30,17.3538,339.17889,185.0,,,,,186.2,25.75,,
Station 10E,2010-10-30,17.3538,339.17889,185.0,12.93,35.41,25.73,,186.2,25.75,,26.72492323553911
Station 10E,2010-10-30,17.3538,339.17889,185.6,12.84,35.389999,25.719999,,186.8,25.75,,26.727582081848368
Station 10E,2010-10-30,17.3538,339.17889,186.3,12.82,35.400002,25.780001,1.406342,187.5,25.75,18.309913235898524,26.739294674914845
Station 10E,2010-10-30,17.3538,339.17889,186.3,12.82,35.400002,25.77,,187.5,25.75,,26.739294674914845
Station 10E,2010-10-30,17.3538,339.17889,234.5,12.69,35.439999,26.27,,236.0,26.442500000000003,,26.79618180008174
Station 10E,2010-10-30,17.3538,339.17889,234.8,12.72,35.459999,26.41,,236.3,26.442500000000003,,26.805625048526963
Station 10E,2010-10-30,17.3538,339.17889,235.0,,,,,236.5,26.442500000000003,,
Station 10E,2010-10-30,17.3538,339.17889,235.2,12.55,35.41,26.52,1.39561,236.7,26.442500000000003,18.946912102951398,26.80080720546698
Station 10E,2010-10-30,17.3538,339.17889,235.2,12.55,35.41,26.57,,236.7,26.442500000000003,,26.80080720546698
Station 10E,2010-10-30,17.3538,339.17889,288.4,12.08,35.380001,28.139999,,290.3,28.656666333333334,,26.86954608815904
Station 10E,2010-10-30,17.3538,339.17889,290.5,12.07,35.389999,28.9,,292.4,28.656666333333334,,26.879202277279774
Station 10E,2010-10-30,17.3538,339.17889,290.5,12.07,35.389999,28.93,1.52878,292.4,28.656666333333334,18.744794105975572,26.879202277279774
Station 10E,2010-10-30,17.3538,339.17889,416.6,10.83,35.279999,31.950001,,419.5,32.129999749999996,,27.025864513775332
Station 10E,2010-10-30,17.3538,339.17889,417.7,10.74,35.279999,31.940001,,420.6,32.129999749999996,,27.042053954510493
Station 10E,2010-10-30,17.3538,339.17889,420.0,,,,,423.0,32.129999749999996,,
Station 10E,2010-10-30,17.3538,339.17889,421.3,10.72,35.259998,32.279999,1.458537,424.3,32.129999749999996,22.028923332078648,27.030139453856464
Station 10E,2010-10-30,17.3538,339.17889,421.3,10.72,35.259998,32.349998,,424.3,32.129999749999996,,27.030139453856464
Station 10E,2010-10-30,17.3538,339.17889,495.9,9.94,35.18,33.369999,,499.5,33.45666633333334,,27.104892738989975
Station 10E,2010-10-30,17.3538,339.17889,499.2,9.92,35.18,33.490002,1.482439,502.8,33.45666633333334,22.568663083832345,27.1083255012677
Station 10E,2010-10-30,17.3538,339.17889,499.2,9.92,35.18,33.509998,,502.8,33.45666633333334,,27.1083255012677
